"record_id","collection","project_id","protocol_id","protocol_type","species_id","statprov_code","country_code","SiteCode","bcr","subnational2_code","iba_site","utm_square","survey_year","survey_month","survey_week","survey_day","breeding_rank","GlobalUniqueIdentifier","CatalogNumber","Locality","TimeCollected","CollectorNumber","FieldNumber","Remarks","ProjectCode","ProtocolType","ProtocolCode","ProtocolURL","SurveyAreaIdentifier","SamplingEventIdentifier","SamplingEventStructure","RouteIdentifier","TimeObservationsStarted","TimeObservationsEnded","DurationInHours","TimeIntervalStarted","TimeIntervalEnded","TimeIntervalsAdditive","NumberOfObservers","NoObservations","ObservationCount","ObservationDescriptor","ObservationCount2","ObservationDescriptor2","ObservationCount3","ObservationDescriptor3","ObservationCount4","ObservationDescriptor4","ObservationCount5","ObservationDescriptor5","ObservationCount6","ObservationDescriptor6","AllIndividualsReported","AllSpeciesReported","date","doy","OBJECTID","BAID","PLACE_TYPE","TYPE_DE_LI","DESC_EN","DESC_FR","Public_Inf","Shape__Are","Shape__Len","scientific_name","english_name","french_name","taxon_group","geometry"
906125346,"QCATLAS2PC",1035,NA,1,12160,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2013,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:428937-MOAU","428937-MOAU","Atlas Square 18XS68","7.36667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","428937",NA,"18XS68","7.36667","7.45","0.08333333","7.36667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Empidonax alnorum","Alder Flycatcher","Moucherolle des aulnes","BIRDS",c(-72.848526, 46.75341)
906125347,"QCATLAS2PC",1035,NA,1,10220,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2013,6,3,17,10,"URN:catalog:QCATLAS:QCATLAS2PC:428862-PIMA","428862-PIMA","Atlas Square 18XS58","9.73333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","428862",NA,"18XS58","9.73333","9.81667","0.08333333","9.73333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-17,168,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Sphyrapicus varius","Yellow-bellied Sapsucker","Pic maculé","BIRDS",c(-73.029732, 46.768456)
906125348,"QCATLAS2PC",1035,NA,1,13640,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2012,5,4,30,10,"URN:catalog:QCATLAS:QCATLAS2PC:420960-GEBL","420960-GEBL","Atlas Square 18XS67","9.45","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","420960",NA,"18XS67","9.45","9.53333","0.08333333","9.45",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-05-30,151,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Cyanocitta cristata","Blue Jay","Geai bleu","BIRDS",c(-72.876968, 46.685528)
906125349,"QCATLAS2PC",1035,NA,1,12160,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2012,5,4,30,10,"URN:catalog:QCATLAS:QCATLAS2PC:420960-MOAU","420960-MOAU","Atlas Square 18XS67","9.45","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","420960",NA,"18XS67","9.45","9.53333","0.08333333","9.45",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-05-30,151,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Empidonax alnorum","Alder Flycatcher","Moucherolle des aulnes","BIRDS",c(-72.876968, 46.685528)
906125350,"QCATLAS2PC",1035,NA,1,13640,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2013,6,3,18,10,"URN:catalog:QCATLAS:QCATLAS2PC:428845-GEBL","428845-GEBL","Atlas Square 18XS57","9.4","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","428845",NA,"18XS57","9.4","9.48333","0.08333333","9.4",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-18,169,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Cyanocitta cristata","Blue Jay","Geai bleu","BIRDS",c(-73.024162, 46.670681)
906125351,"QCATLAS2PC",1035,NA,1,14420,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2013,6,3,18,10,"URN:catalog:QCATLAS:QCATLAS2PC:428845-SIPB","428845-SIPB","Atlas Square 18XS57","9.4","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","428845",NA,"18XS57","9.4","9.48333","0.08333333","9.4",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-18,169,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Sitta carolinensis","White-breasted Nuthatch","Sittelle à poitrine blanche","BIRDS",c(-73.024162, 46.670681)
906125352,"QCATLAS2PC",1035,NA,1,13640,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2013,5,4,28,10,"URN:catalog:QCATLAS:QCATLAS2PC:428878-GEBL","428878-GEBL","Atlas Square 18XS67","10.3","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","428878",NA,"18XS67","10.3","10.3833","0.08333333","10.3",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-05-28,148,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Cyanocitta cristata","Blue Jay","Geai bleu","BIRDS",c(-72.867538, 46.687866)
906125356,"QCATLAS2PC",1035,NA,1,13420,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2011,7,1,2,20,"URN:catalog:QCATLAS:QCATLAS2PC:410014-VITB","410014-VITB","Atlas Square 18XS67","8.25","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","410014",NA,"18XS67","8.25","8.33333","0.08333333","8.25",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-07-02,183,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Vireo solitarius","Blue-headed Vireo","Viréo à tête bleue","BIRDS",c(-72.858392, 46.745912)
906125364,"QCATLAS2PC",1035,NA,1,16570,"QC","CA","18XS57-XX",12,"CA.QC.CM","N/A","18TXS57",2012,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:420989-PAFM","420989-PAFM","Atlas Square 18XS57","8.96667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS57","420989",NA,"18XS57","8.96667","9.05","0.08333333","8.96667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-06-11,163,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga pensylvanica","Chestnut-sided Warbler","Paruline à flancs marron","BIRDS",c(-73.028381, 46.700993)
906125365,"QCATLAS2PC",1035,NA,1,15770,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2012,6,1,8,10,"URN:catalog:QCATLAS:QCATLAS2PC:420973-MEAM","420973-MEAM","Atlas Square 18XS68","6.3","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","420973",NA,"18XS68","6.3","6.38333","0.08333333","6.3",NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-06-08,160,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Turdus migratorius","American Robin","Merle d'Amérique","BIRDS",c(-72.80941, 46.756718)
906125380,"QCATLAS2PC",1035,NA,1,13640,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2013,6,3,18,10,"URN:catalog:QCATLAS:QCATLAS2PC:428840-GEBL","428840-GEBL","Atlas Square 18XS47","7.43333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","428840",NA,"18XS47","7.43333","7.51667","0.08333333","7.43333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-18,169,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Cyanocitta cristata","Blue Jay","Geai bleu","BIRDS",c(-73.054138, 46.754387)
906125381,"QCATLAS2PC",1035,NA,1,14420,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2013,6,3,18,10,"URN:catalog:QCATLAS:QCATLAS2PC:428840-SIPB","428840-SIPB","Atlas Square 18XS47","7.43333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","428840",NA,"18XS47","7.43333","7.51667","0.08333333","7.43333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-18,169,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Sitta carolinensis","White-breasted Nuthatch","Sittelle à poitrine blanche","BIRDS",c(-73.054138, 46.754387)
906125382,"QCATLAS2PC",1035,NA,1,10220,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2014,6,2,10,10,"URN:catalog:QCATLAS:QCATLAS2PC:436510-PIMA","436510-PIMA","Atlas Square 18XS67","8.16667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","436510",NA,"18XS67","8.16667","8.25","0.08333333","8.16667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-06-10,161,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Sphyrapicus varius","Yellow-bellied Sapsucker","Pic maculé","BIRDS",c(-72.877792, 46.677616)
906125414,"QCATLAS2PC",1035,NA,1,10220,"QC","CA","18XS48-XX",12,"CA.QC.CM","N/A","18TXS48",2011,6,3,22,20,"URN:catalog:QCATLAS:QCATLAS2PC:409992-PIMA","409992-PIMA","Atlas Square 18XS48","6.5","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS48","409992",NA,"18XS48","6.5","6.58333","0.08333333","6.5",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-22,173,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Sphyrapicus varius","Yellow-bellied Sapsucker","Pic maculé","BIRDS",c(-73.057047, 46.757288)
906125415,"QCATLAS2PC",1035,NA,1,12160,"QC","CA","18XS48-XX",12,"CA.QC.CM","N/A","18TXS48",2011,6,3,22,20,"URN:catalog:QCATLAS:QCATLAS2PC:410001-MOAU","410001-MOAU","Atlas Square 18XS48","9.25","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS48","410001",NA,"18XS48","9.25","9.33333","0.08333333","9.25",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-22,173,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Empidonax alnorum","Alder Flycatcher","Moucherolle des aulnes","BIRDS",c(-73.121247, 46.776224)
906125416,"QCATLAS2PC",1035,NA,1,13640,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2012,5,4,28,10,"URN:catalog:QCATLAS:QCATLAS2PC:420943-GEBL","420943-GEBL","Atlas Square 18XS68","9.65","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","420943",NA,"18XS68","9.65","9.73333","0.08333333","9.65",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-05-28,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Cyanocitta cristata","Blue Jay","Geai bleu","BIRDS",c(-72.896263, 46.774288)
906125420,"QCATLAS2PC",1035,NA,1,16940,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2013,5,4,28,10,"URN:catalog:QCATLAS:QCATLAS2PC:428872-PARU","428872-PARU","Atlas Square 18XS67","9.16667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","428872",NA,"18XS67","9.16667","9.25","0.08333333","9.16667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-05-28,148,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Parkesia noveboracensis","Northern Waterthrush","Paruline des ruisseaux","BIRDS",c(-72.846817, 46.725483)
906125421,"QCATLAS2PC",1035,NA,1,19670,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2011,7,1,2,20,"URN:catalog:QCATLAS:QCATLAS2PC:410012-QUBR","410012-QUBR","Atlas Square 18XS68","7","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","410012",NA,"18XS68","7","7.08333","0.08333333","7",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-07-02,183,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Quiscalus quiscula","Common Grackle","Quiscale bronzé","BIRDS",c(-72.838238, 46.760436)
906125440,"QCATLAS2PC",1035,NA,1,10220,"QC","CA","18XS48-XX",12,"CA.QC.CM","N/A","18TXS48",2011,6,3,22,20,"URN:catalog:QCATLAS:QCATLAS2PC:409999-PIMA","409999-PIMA","Atlas Square 18XS48","8.58333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS48","409999",NA,"18XS48","8.58333","8.66667","0.08333333","8.58333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-22,173,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Sphyrapicus varius","Yellow-bellied Sapsucker","Pic maculé","BIRDS",c(-73.114175, 46.76943)
906125441,"QCATLAS2PC",1035,NA,1,13640,"QC","CA","18XS68-XX",12,"CA.QC.ME","N/A","18TXS68",2012,5,4,28,10,"URN:catalog:QCATLAS:QCATLAS2PC:420944-GEBL","420944-GEBL","Atlas Square 18XS68","9.18333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","420944",NA,"18XS68","9.18333","9.26667","0.08333333","9.18333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-05-28,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Cyanocitta cristata","Blue Jay","Geai bleu","BIRDS",c(-72.836128, 46.77124)
906125462,"QCATLAS2PC",1035,NA,1,13640,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2012,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:420992-GEBL","420992-GEBL","Atlas Square 18XS58","6.9","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","420992",NA,"18XS58","6.9","6.98333","0.08333333","6.9",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-06-11,163,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Cyanocitta cristata","Blue Jay","Geai bleu","BIRDS",c(-73.018562, 46.762928)
906125465,"QCATLAS2PC",1035,NA,1,1160,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2013,5,4,28,10,"URN:catalog:QCATLAS:QCATLAS2PC:428866-GEHU","428866-GEHU","Atlas Square 18XS67","7.65","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","428866",NA,"18XS67","7.65","7.73333","0.08333333","7.65",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-05-28,148,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Bonasa umbellus","Ruffed Grouse","Gélinotte huppée","BIRDS",c(-72.810593, 46.750732)
906125480,"QCATLAS2PC",1035,NA,1,13640,"QC","CA","18XS68-XX",12,"CA.QC.CM","N/A","18TXS68",2014,5,4,29,10,"URN:catalog:QCATLAS:QCATLAS2PC:436501-GEBL","436501-GEBL","Atlas Square 18XS68","8.73333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS68","436501",NA,"18XS68","8.73333","8.81667","0.08333333","8.73333",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2014-05-29,149,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Cyanocitta cristata","Blue Jay","Geai bleu","BIRDS",c(-72.80941, 46.756718)
906125481,"QCATLAS2PC",1035,NA,1,13640,"QC","CA","18XS47-XX",12,"CA.QC.CM","N/A","18TXS47",2011,6,3,18,20,"URN:catalog:QCATLAS:QCATLAS2PC:408640-GEBL","408640-GEBL","Atlas Square 18XS47","6.33333","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS47","408640",NA,"18XS47","6.33333","6.41667","0.08333333","6.33333",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-18,169,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Cyanocitta cristata","Blue Jay","Geai bleu","BIRDS",c(-73.06165, 46.733004)
906125491,"QCATLAS2PC",1035,NA,1,13640,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2011,7,1,2,20,"URN:catalog:QCATLAS:QCATLAS2PC:410014-GEBL","410014-GEBL","Atlas Square 18XS67","8.25","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","410014",NA,"18XS67","8.25","8.33333","0.08333333","8.25",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-07-02,183,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Cyanocitta cristata","Blue Jay","Geai bleu","BIRDS",c(-72.858392, 46.745912)
906125492,"QCATLAS2PC",1035,NA,1,12160,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2011,7,1,2,20,"URN:catalog:QCATLAS:QCATLAS2PC:410014-MOAU","410014-MOAU","Atlas Square 18XS67","8.25","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","410014",NA,"18XS67","8.25","8.33333","0.08333333","8.25",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-07-02,183,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Empidonax alnorum","Alder Flycatcher","Moucherolle des aulnes","BIRDS",c(-72.858392, 46.745912)
906125493,"QCATLAS2PC",1035,NA,1,14420,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2012,6,1,1,10,"URN:catalog:QCATLAS:QCATLAS2PC:420963-SIPB","420963-SIPB","Atlas Square 18XS58","9.71667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","420963",NA,"18XS58","9.71667","9.8","0.08333333","9.71667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-06-01,153,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Sitta carolinensis","White-breasted Nuthatch","Sittelle à poitrine blanche","BIRDS",c(-72.905426, 46.772808)
906125494,"QCATLAS2PC",1035,NA,1,13640,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2012,6,2,11,10,"URN:catalog:QCATLAS:QCATLAS2PC:420990-GEBL","420990-GEBL","Atlas Square 18XS58","6.55","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","420990",NA,"18XS58","6.55","6.63333","0.08333333","6.55",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2012-06-11,163,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Cyanocitta cristata","Blue Jay","Geai bleu","BIRDS",c(-73.010086, 46.761234)
906125499,"QCATLAS2PC",1035,NA,1,18990,"QC","CA","18XS48-XX",12,"CA.QC.CM","N/A","18TXS48",2011,6,3,22,20,"URN:catalog:QCATLAS:QCATLAS2PC:409995-BRCH","409995-BRCH","Atlas Square 18XS48","7.41667","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS48","409995",NA,"18XS48","7.41667","7.5","0.08333333","7.41667",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-06-22,173,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Melospiza melodia","Song Sparrow","Bruant chanteur","BIRDS",c(-73.082802, 46.765111)
906125533,"QCATLAS2PC",1035,NA,1,16890,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2011,5,4,30,20,"URN:catalog:QCATLAS:QCATLAS2PC:408185-PAFL","408185-PAFL","Atlas Square 18XS67","8.75","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","408185",NA,"18XS67","8.75","8.83333","0.08333333","8.75",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-05-30,150,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Setophaga ruticilla","American Redstart","Paruline flamboyante","BIRDS",c(-72.879285, 46.682863)
906125549,"QCATLAS2PC",1035,NA,1,10220,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2011,7,1,2,20,"URN:catalog:QCATLAS:QCATLAS2PC:410019-PIMA","410019-PIMA","Atlas Square 18XS67","8","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","410019",NA,"18XS67","8","8.08333","0.08333333","8",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-07-02,183,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Sphyrapicus varius","Yellow-bellied Sapsucker","Pic maculé","BIRDS",c(-72.860926, 46.743745)
906125550,"QCATLAS2PC",1035,NA,1,12160,"QC","CA","18XS67-XX",12,"CA.QC.CM","N/A","18TXS67",2011,5,4,30,20,"URN:catalog:QCATLAS:QCATLAS2PC:408185-MOAU","408185-MOAU","Atlas Square 18XS67","8.75","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS67","408185",NA,"18XS67","8.75","8.83333","0.08333333","8.75",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2011-05-30,150,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Empidonax alnorum","Alder Flycatcher","Moucherolle des aulnes","BIRDS",c(-72.879285, 46.682863)
906125551,"QCATLAS2PC",1035,NA,1,13640,"QC","CA","18XS58-XX",12,"CA.QC.CM","N/A","18TXS58",2013,6,2,13,10,"URN:catalog:QCATLAS:QCATLAS2PC:428864-GEBL","428864-GEBL","Atlas Square 18XS58","8.4","796",NA,NA,"QCATLAS2","Point Count","PointCount","https://www.bsc-eoc.org/norac/atlascont.htm","18XS58","428864",NA,"18XS58","8.4","8.48333","0.08333333","8.4",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",2013-06-13,164,21,100257,"National Park","Parc National","La Mauricie National Park of Canada","Parc national du Canada de la Mauricie",1,1144405238.12109,209825.80071201,"Cyanocitta cristata","Blue Jay","Geai bleu","BIRDS",c(-72.925301, 46.762787)
