"point_id","ed","np","pland_needleleaf","pland_broadleaf","pland_mixed forest","pland_shrubland","pland_grassland","pland_wetland","pland_barren","pland_urban","pland_water"
180,160.680680680681,341,4.75675675675676,34.8348348348348,37.2012012012012,5.93393393393393,0.108108108108108,NA,NA,0.108108108108108,17.0570570570571
107,132.098171318576,202,20.82531280077,9.42011549566891,53.055822906641,0.18046198267565,0.0962463907603465,0.0601539942252166,NA,0.457170356111646,15.9047160731473
7,114.438031104698,266,12.037037037037,3.29485329485329,68.001443001443,0.432900432900433,NA,NA,NA,0.649350649350649,15.5844155844156
181,141.246338429437,311,4.38184663536776,21.4156735283496,37.5225713253882,3.80402070542916,0.0722282412423258,NA,NA,0.613940050559769,32.1897195136632
108,126.36899747262,180,27.9335660127573,4.23637020098688,57.5640871344325,0.27680828017812,0.1805271392466,NA,NA,0.4212299915754,9.3874112408232
182,139.924625130302,268,7.86624969930238,31.7296127014674,47.3899446716382,2.165022853019,0.67356266538369,NA,NA,0.0360837142169834,10.1395236949723
183,163.159793194662,351,7.75520019237706,26.3917277864615,49.4288806059877,3.66718768786822,0.625225441866057,0.0360706985691956,NA,0.0480942647589275,12.0476133221113
184,150.210463018641,293,13.2772098616957,19.0619362597715,55.2254960914011,1.92423331328924,0.26458208057727,NA,NA,0.37282020444979,9.87372218881539
185,159.711365003007,345,9.32050511124474,23.6560432952495,57.2579675285628,4.46181599518942,0.216476247745039,0.0120264582080577,NA,0.348767288033674,4.72639807576669
235,146.886535066602,255,20.0770341839191,10.4116514203178,60.4116514203178,1.54068367838228,0.192585459797785,NA,NA,1.57679345209437,5.78960038517092
186,119.892537792213,261,7.54240346445327,13.2082280765067,68.1583062672922,2.20137134608445,0.132322867797426,NA,NA,0.0962348129435823,8.66113316492241
33,124.619573922794,288,13.8034598750601,4.72128784238347,72.5252282556463,0.937049495434887,0.0600672753483902,NA,NA,0.768861124459394,7.18404613166747
109,126.781484603958,256,25.6533782970011,6.92520775623269,62.7965795495604,1.02372636396483,0.337227508129592,NA,NA,0.614235818378899,2.64964470673251
187,137.675053168011,239,8.83592151197785,33.6463223787167,53.7498495244974,1.69736366919465,0.4213314072469,NA,NA,0.0120380402070543,1.63717346815938
64,147.564009952645,240,32.9641223212136,3.09414880809054,51.9865157717313,0.313026727666747,0.228750300987238,NA,NA,0.541777028653985,10.8716590416566
188,151.639179808194,303,10.4971710605513,21.9212712170459,56.3861803298423,2.78078728782954,0.288912964969303,0.0120380402070543,NA,0.264836884555194,7.8488022149994
34,120.664739884393,231,14.9325626204239,6.5028901734104,60.4889210019268,1.32466281310212,0.373314065510597,NA,NA,0.0963391136801541,16.281310211946
110,137.57123364636,213,19.7447628220563,13.8213339754394,56.5254033228991,0.216710811461594,0.0963159162051529,NA,NA,0.541777028653985,9.05369612328437
189,135.322664741507,290,6.44928408133799,31.4763566357839,38.9002526771748,2.22596558777524,0.252677174828541,NA,NA,0.0842257249428468,20.6112381181567
35,119.153719539122,210,17.2588221124895,5.98578826930025,58.2319643502349,0.409490545585933,0.0602191978802842,NA,NA,0.433578224738046,17.6201372997712
36,138.407193320488,323,26.3848747591522,2.9383429672447,59.7302504816956,2.66136801541426,0.228805394990366,NA,NA,0.0240847784200385,8.03227360308285
236,143.631110040934,280,14.7724536479653,10.2335660967975,63.0267276667469,1.43269925355165,0.228750300987238,NA,NA,1.85408138694919,8.45172164700217
237,143.909371122053,282,12.5615467755494,12.5495376486129,61.0303830911493,1.8253872943437,0.228173411792963,NA,NA,1.68127777110604,10.1236940074457
37,112.566074002883,252,12.1696299855839,3.50792888034599,70.4348870735223,0.408457472369053,0.0480538202787122,NA,NA,0.456511292647765,12.9745314752523
38,118.809896146598,229,15.3614820161193,6.50787922530976,59.8460242992903,1.0826416456153,0.372909900156382,NA,NA,0.0962348129435823,16.7328281005654
8,125.205600353031,207,26.9346491755927,8.5449512576724,61.4634733421591,0.22866770971236,0.19256228186304,NA,NA,0.32494885064388,2.31074738235648
39,110.563041385948,234,12.8729547641963,4.72810394610202,66.7709335899904,0.421077959576516,0.0601539942252165,NA,NA,0.300769971126083,14.8460057747834
40,112.246943275205,219,13.9146121467228,6.72279013830427,61.6355983162958,0.469031870114251,0.0601322910402886,NA,NA,0.432952495490078,16.7648827420325
111,139.457420338711,208,20.0216710811462,17.1321935949916,57.3922465687455,0.228750300987238,0.0722369371538647,NA,NA,0.397303154346256,4.75559836262942
9,127.532394592209,206,37.9708749548682,3.610542784932,48.0924298952943,0.15645685401372,0.07221085569864,NA,NA,0.4814057046576,9.61607895053556
10,147.912158371403,211,40.1538831449868,4.12358740081751,50.4808848280837,0.108199086318827,0.0601106035104593,0.0240442414041837,NA,0.601106035104592,4.44818465977398
190,145.723209995195,326,5.53820278712158,20.446900528592,40.9178279673234,3.92839980778472,0.468524747717444,NA,NA,0.0360403652090341,28.6641037962518
41,113.439306358382,267,11.9701348747592,3.50433526011561,70.0385356454721,0.469653179190751,0.0481695568400771,NA,NA,0.602119460500963,13.3670520231214
11,113.783014708829,183,45.4490801971865,1.9598412889263,43.0082962606709,0.0841649633281231,NA,0.0240471323794638,NA,0.456895515209811,9.01767464229891
65,128.467211800545,210,20.4304954304954,6.73400673400673,59.7883597883598,0.348725348725349,0.0841750841750842,0.0721500721500722,NA,0.18037518037518,12.3617123617124
42,136.474736546861,319,24.3899507152302,2.66858997475658,61.2934246904676,2.66858997475658,0.204351484553432,NA,NA,0.0240413511239332,8.75105180911167
43,127.324577258304,291,23.17146644174,2.08458850463911,64.3451018194963,2.07253886010363,0.192794312567779,NA,NA,0.0240992890709724,8.10941077238222
191,160.415163901579,352,9.24501081990863,23.8879538350565,57.5018033181053,4.8689588843472,0.228420293339745,0.0120221207020918,NA,0.372685741764847,3.88314498677567
192,125.646266682698,288,7.61091739810028,15.3059997595287,62.8471804737285,2.04400625225442,0.156306360466514,NA,NA,0.108212095707587,11.927377660214
